movimiento_stock_id,movement_type,movement_date,product_id,deposit_id,lot_quality_id,quantity_in,quantity_out,unit_cost,movement_value_in,movement_value_out,source_table,source_id,net_quantity,net_value
MST_000727,MANTENIMIENTO_SALIDA,2025-09-02,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00410,-1.0,-26.0
MST_000317,VENTA_SALIDA,2025-09-04,PROD_0001,DEP_0003,QLT_00024,0.0,165.91,56.91,0.0,9441.94,erp_despachos_venta_det,DESPD_00046,-165.91,-9441.94
MST_000656,MANTENIMIENTO_SALIDA,2025-09-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00339,-1.0,-15.0
MST_000657,MANTENIMIENTO_SALIDA,2025-09-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00340,-1.0,-26.0
MST_000432,MANTENIMIENTO_SALIDA,2025-09-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00115,-1.0,-15.0
MST_000433,MANTENIMIENTO_SALIDA,2025-09-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00116,-1.0,-26.0
MST_000620,MANTENIMIENTO_SALIDA,2025-09-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00303,-1.0,-15.0
MST_000621,MANTENIMIENTO_SALIDA,2025-09-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00304,-1.0,-26.0
MST_000558,MANTENIMIENTO_SALIDA,2025-09-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00241,-1.0,-15.0
MST_000559,MANTENIMIENTO_SALIDA,2025-09-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00242,-1.0,-26.0
MST_000370,MANTENIMIENTO_SALIDA,2025-09-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00053,-1.0,-15.0
MST_000371,MANTENIMIENTO_SALIDA,2025-09-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00054,-1.0,-26.0
MST_000303,VENTA_SALIDA,2025-09-10,PROD_0001,DEP_0002,QLT_00017,0.0,241.24,56.45,0.0,13618.0,erp_despachos_venta_det,DESPD_00032,-241.24,-13618.0
MST_000313,VENTA_SALIDA,2025-09-11,PROD_0001,DEP_0002,QLT_00022,0.0,277.19,53.93,0.0,14948.86,erp_despachos_venta_det,DESPD_00042,-277.19,-14948.86
MST_000496,MANTENIMIENTO_SALIDA,2025-09-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00179,-1.0,-15.0
MST_000497,MANTENIMIENTO_SALIDA,2025-09-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00180,-1.0,-26.0
MST_000718,MANTENIMIENTO_SALIDA,2025-09-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00401,-1.0,-15.0
MST_000719,MANTENIMIENTO_SALIDA,2025-09-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00402,-1.0,-26.0
MST_000780,MANTENIMIENTO_SALIDA,2025-09-15,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00463,-1.0,-15.0
MST_000781,MANTENIMIENTO_SALIDA,2025-09-15,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00464,-1.0,-26.0
MST_000139,COMPRA_INGRESO,2025-09-17,PROD_0012,DEP_0001,,3434.33,0.0,1.1304,3882.17,0.0,erp_recepciones_compra_det,RCD_00141,3434.33,3882.17
MST_000307,VENTA_SALIDA,2025-09-23,PROD_0002,DEP_0002,QLT_00019,0.0,412.48,76.66,0.0,31620.72,erp_despachos_venta_det,DESPD_00036,-412.48,-31620.72
MST_000372,MANTENIMIENTO_SALIDA,2025-10-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00055,-1.0,-15.0
MST_000373,MANTENIMIENTO_SALIDA,2025-10-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00056,-1.0,-26.0
MST_000140,COMPRA_INGRESO,2025-10-08,PROD_0012,DEP_0001,,5415.74,0.0,1.1635,6301.21,0.0,erp_recepciones_compra_det,RCD_00143,5415.74,6301.21
MST_000782,MANTENIMIENTO_SALIDA,2025-10-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00465,-1.0,-15.0
MST_000783,MANTENIMIENTO_SALIDA,2025-10-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00466,-1.0,-26.0
MST_000142,COMPRA_INGRESO,2025-10-11,PROD_0015,DEP_0004,,37.89,0.0,27.2841,1033.79,0.0,erp_recepciones_compra_det,RCD_00146,37.89,1033.79
MST_000141,COMPRA_INGRESO,2025-10-12,PROD_0013,DEP_0004,,33.13,0.0,16.779,555.89,0.0,erp_recepciones_compra_det,RCD_00145,33.13,555.89
MST_000498,MANTENIMIENTO_SALIDA,2025-10-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00181,-1.0,-15.0
MST_000499,MANTENIMIENTO_SALIDA,2025-10-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00182,-1.0,-26.0
MST_000560,MANTENIMIENTO_SALIDA,2025-10-12,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00243,-1.0,-15.0
MST_000561,MANTENIMIENTO_SALIDA,2025-10-12,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00244,-1.0,-26.0
MST_000309,VENTA_SALIDA,2025-10-13,PROD_0002,DEP_0002,QLT_00020,0.0,225.39,101.41,0.0,22856.8,erp_despachos_venta_det,DESPD_00038,-225.39,-22856.8
MST_000720,MANTENIMIENTO_SALIDA,2025-10-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00403,-1.0,-15.0
MST_000721,MANTENIMIENTO_SALIDA,2025-10-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00404,-1.0,-26.0
MST_000434,MANTENIMIENTO_SALIDA,2025-10-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00117,-1.0,-15.0
MST_000435,MANTENIMIENTO_SALIDA,2025-10-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00118,-1.0,-26.0
MST_000622,MANTENIMIENTO_SALIDA,2025-10-14,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00305,-1.0,-15.0
MST_000623,MANTENIMIENTO_SALIDA,2025-10-14,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00306,-1.0,-26.0
MST_000442,MANTENIMIENTO_SALIDA,2025-11-03,PROD_0014,DEP_0004,,0.0,2.0,42.0,0.0,84.0,mnt_ordenes_trabajo_det,MOTD_00125,-2.0,-84.0
MST_000443,MANTENIMIENTO_SALIDA,2025-11-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00126,-1.0,-26.0
MST_000624,MANTENIMIENTO_SALIDA,2025-11-03,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00307,-1.0,-15.0
MST_000625,MANTENIMIENTO_SALIDA,2025-11-03,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00308,-1.0,-26.0
MST_000436,MANTENIMIENTO_SALIDA,2025-11-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00119,-1.0,-15.0
MST_000437,MANTENIMIENTO_SALIDA,2025-11-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00120,-1.0,-26.0
MST_000658,MANTENIMIENTO_SALIDA,2025-11-05,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00341,-1.0,-15.0
MST_000659,MANTENIMIENTO_SALIDA,2025-11-05,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00342,-1.0,-26.0
MST_000374,MANTENIMIENTO_SALIDA,2025-11-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00057,-1.0,-15.0
MST_000375,MANTENIMIENTO_SALIDA,2025-11-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00058,-1.0,-26.0
MST_000500,MANTENIMIENTO_SALIDA,2025-11-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00183,-1.0,-15.0
MST_000501,MANTENIMIENTO_SALIDA,2025-11-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00184,-1.0,-26.0
MST_000722,MANTENIMIENTO_SALIDA,2025-11-07,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00405,-1.0,-15.0
MST_000723,MANTENIMIENTO_SALIDA,2025-11-07,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00406,-1.0,-26.0
MST_000784,MANTENIMIENTO_SALIDA,2025-11-10,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00467,-1.0,-15.0
MST_000785,MANTENIMIENTO_SALIDA,2025-11-10,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00468,-1.0,-26.0
MST_000143,COMPRA_INGRESO,2025-11-13,PROD_0012,DEP_0001,,5841.14,0.0,1.1887,6943.36,0.0,erp_recepciones_compra_det,RCD_00147,5841.14,6943.36
MST_000562,MANTENIMIENTO_SALIDA,2025-11-13,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00245,-1.0,-15.0
MST_000563,MANTENIMIENTO_SALIDA,2025-11-13,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00246,-1.0,-26.0
MST_000376,MANTENIMIENTO_SALIDA,2025-12-02,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00059,-1.0,-15.0
MST_000377,MANTENIMIENTO_SALIDA,2025-12-02,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00060,-1.0,-26.0
MST_000564,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00247,-1.0,-15.0
MST_000565,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00248,-1.0,-26.0
MST_000626,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00309,-1.0,-15.0
MST_000627,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00310,-1.0,-26.0
MST_000724,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00407,-1.0,-15.0
MST_000725,MANTENIMIENTO_SALIDA,2025-12-04,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00408,-1.0,-26.0
MST_000786,MANTENIMIENTO_SALIDA,2025-12-06,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00469,-1.0,-15.0
MST_000787,MANTENIMIENTO_SALIDA,2025-12-06,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00470,-1.0,-26.0
MST_000438,MANTENIMIENTO_SALIDA,2025-12-08,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00121,-1.0,-15.0
MST_000439,MANTENIMIENTO_SALIDA,2025-12-08,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00122,-1.0,-26.0
MST_000502,MANTENIMIENTO_SALIDA,2025-12-09,PROD_0013,DEP_0004,,0.0,1.0,15.0,0.0,15.0,mnt_ordenes_trabajo_det,MOTD_00185,-1.0,-15.0
MST_000503,MANTENIMIENTO_SALIDA,2025-12-09,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00186,-1.0,-26.0
MST_000440,MANTENIMIENTO_SALIDA,2025-12-25,PROD_0014,DEP_0004,,0.0,1.0,42.0,0.0,42.0,mnt_ordenes_trabajo_det,MOTD_00123,-1.0,-42.0
MST_000441,MANTENIMIENTO_SALIDA,2025-12-25,PROD_0015,DEP_0004,,0.0,1.0,26.0,0.0,26.0,mnt_ordenes_trabajo_det,MOTD_00124,-1.0,-26.0
